playerName,team,rating,region,playerCategory,average_combat_score,kill_deaths,kill_assists_survived_traded,average_damage_per_round,kills_per_round,assists_per_round,first_kills_per_round,first_deaths_per_round,headshot_percentage,clutch_success_percentage,agents,agent
SwayZ,MU,1.06,Americas,vct-challengers,230.0,1.07,68%,155.1,0.81,0.14,0.18,0.17,31%,14%,"reyna, jett, raze",raze
mitch,OXG,1.06,Americas,vct-challengers,205.6,1.01,76%,131.8,0.67,0.51,0.11,0.1,26%,12%,"skye, kayo, breach",skye
mitch,OXG,1.06,Americas,vct-challengers,205.6,1.01,76%,131.8,0.67,0.51,0.11,0.1,26%,12%,"skye, kayo, breach",kayo
mitch,OXG,1.06,Americas,vct-challengers,205.6,1.01,76%,131.8,0.67,0.51,0.11,0.1,26%,12%,"skye, kayo, breach",breach
Paincakes,FAIM,1.06,Americas,vct-challengers,208.6,1.04,74%,133.0,0.73,0.35,0.1,0.09,34%,18%,"astra, omen, breach",astra
Paincakes,FAIM,1.06,Americas,vct-challengers,208.6,1.04,74%,133.0,0.73,0.35,0.1,0.09,34%,18%,"astra, omen, breach",omen
Paincakes,FAIM,1.06,Americas,vct-challengers,208.6,1.04,74%,133.0,0.73,0.35,0.1,0.09,34%,18%,"astra, omen, breach",breach
jakee,YFP,1.06,Americas,vct-challengers,206.3,1.08,77%,132.6,0.75,0.39,0.11,0.12,29%,18%,"viper, omen, clove",viper
jakee,YFP,1.06,Americas,vct-challengers,206.3,1.08,77%,132.6,0.75,0.39,0.11,0.12,29%,18%,"viper, omen, clove",omen
jakee,YFP,1.06,Americas,vct-challengers,206.3,1.08,77%,132.6,0.75,0.39,0.11,0.12,29%,18%,"viper, omen, clove",clove
ExciteMVP,WVU,1.06,Americas,vct-challengers,182.4,1.1,71%,126.6,0.64,0.27,0.08,0.08,32%,16%,"sova, gekko, chamber",sova
ExciteMVP,WVU,1.06,Americas,vct-challengers,182.4,1.1,71%,126.6,0.64,0.27,0.08,0.08,32%,16%,"sova, gekko, chamber",gekko
ExciteMVP,WVU,1.06,Americas,vct-challengers,182.4,1.1,71%,126.6,0.64,0.27,0.08,0.08,32%,16%,"sova, gekko, chamber",chamber
Pain,40,1.05,Americas,vct-challengers,229.0,1.1,68%,150.3,0.83,0.1,0.08,0.05,35%,11%,"killjoy, cypher",killjoy
Pain,40,1.05,Americas,vct-challengers,229.0,1.1,68%,150.3,0.83,0.1,0.08,0.05,35%,11%,"killjoy, cypher",cypher
Reformed,EX-E,1.05,Americas,vct-challengers,204.9,1.13,71%,137.7,0.74,0.18,0.09,0.07,26%,13%,"raze, yoru, killjoy",raze
Reformed,EX-E,1.05,Americas,vct-challengers,204.9,1.13,71%,137.7,0.74,0.18,0.09,0.07,26%,13%,"raze, yoru, killjoy",yoru
Reformed,EX-E,1.05,Americas,vct-challengers,204.9,1.13,71%,137.7,0.74,0.18,0.09,0.07,26%,13%,"raze, yoru, killjoy",killjoy
wodahS,136,1.05,Americas,vct-challengers,212.8,1.03,65%,142.7,0.75,0.21,0.12,0.08,34%,10%,"cypher, sova, gekko",cypher
wodahS,136,1.05,Americas,vct-challengers,212.8,1.03,65%,142.7,0.75,0.21,0.12,0.08,34%,10%,"cypher, sova, gekko",sova
wodahS,136,1.05,Americas,vct-challengers,212.8,1.03,65%,142.7,0.75,0.21,0.12,0.08,34%,10%,"cypher, sova, gekko",gekko
FireBallOps,0,1.05,Americas,vct-challengers,211.8,1.14,73%,149.4,0.79,0.19,0.08,0.1,37%,10%,"killjoy, cypher",killjoy
FireBallOps,0,1.05,Americas,vct-challengers,211.8,1.14,73%,149.4,0.79,0.19,0.08,0.1,37%,10%,"killjoy, cypher",cypher
stunna,VZ,1.05,Americas,vct-challengers,238.0,1.21,68%,149.2,0.84,0.16,0.16,0.19,26%,25%,"raze, jett",raze
stunna,VZ,1.05,Americas,vct-challengers,238.0,1.21,68%,149.2,0.84,0.16,0.16,0.19,26%,25%,"raze, jett",jett
deseo,FAWZ,1.05,Americas,vct-challengers,223.0,0.93,62%,148.6,0.76,0.03,0.24,0.03,52%,,"yoru, raze",yoru
deseo,FAWZ,1.05,Americas,vct-challengers,223.0,0.93,62%,148.6,0.76,0.03,0.24,0.03,52%,,"yoru, raze",raze
GaryDaSnail,Non-,1.05,Americas,vct-challengers,199.5,0.97,68%,133.9,0.7,0.15,0.03,0.03,29%,11%,"cypher, killjoy",cypher
GaryDaSnail,Non-,1.05,Americas,vct-challengers,199.5,0.97,68%,133.9,0.7,0.15,0.03,0.03,29%,11%,"cypher, killjoy",killjoy
cavern,MOBAP,1.04,Americas,vct-challengers,194.6,1.05,73%,128.8,0.68,0.35,0.06,0.06,23%,18%,"gekko, sova, skye",gekko
cavern,MOBAP,1.04,Americas,vct-challengers,194.6,1.05,73%,128.8,0.68,0.35,0.06,0.06,23%,18%,"gekko, sova, skye",sova
cavern,MOBAP,1.04,Americas,vct-challengers,194.6,1.05,73%,128.8,0.68,0.35,0.06,0.06,23%,18%,"gekko, sova, skye",skye
Boni,Burg,1.04,Americas,vct-challengers,210.4,1.02,70%,139.2,0.74,0.33,0.11,0.13,26%,14%,"kayo, yoru, gekko",kayo
Boni,Burg,1.04,Americas,vct-challengers,210.4,1.02,70%,139.2,0.74,0.33,0.11,0.13,26%,14%,"kayo, yoru, gekko",yoru
Boni,Burg,1.04,Americas,vct-challengers,210.4,1.02,70%,139.2,0.74,0.33,0.11,0.13,26%,14%,"kayo, yoru, gekko",gekko
Korsonix,TOR,1.04,Americas,vct-challengers,207.8,1.08,72%,131.6,0.75,0.2,0.05,0.04,23%,5%,"viper, omen, cypher",viper
Korsonix,TOR,1.04,Americas,vct-challengers,207.8,1.08,72%,131.6,0.75,0.2,0.05,0.04,23%,5%,"viper, omen, cypher",omen
Korsonix,TOR,1.04,Americas,vct-challengers,207.8,1.08,72%,131.6,0.75,0.2,0.05,0.04,23%,5%,"viper, omen, cypher",cypher
Reduxx,SEN,1.04,Americas,vct-challengers,236.0,1.09,73%,148.9,0.81,0.17,0.19,0.16,22%,9%,"raze, jett, reyna",raze
Reduxx,SEN,1.04,Americas,vct-challengers,236.0,1.09,73%,148.9,0.81,0.17,0.19,0.16,22%,9%,"raze, jett, reyna",jett
Reduxx,SEN,1.04,Americas,vct-challengers,236.0,1.09,73%,148.9,0.81,0.17,0.19,0.16,22%,9%,"raze, jett, reyna",reyna
bless,YDZ.B,1.03,Americas,vct-challengers,223.2,1.01,66%,139.0,0.83,0.22,0.12,0.08,27%,,"omen, reyna",omen
bless,YDZ.B,1.03,Americas,vct-challengers,223.2,1.01,66%,139.0,0.83,0.22,0.12,0.08,27%,,"omen, reyna",reyna
TeKae,44,1.03,Americas,vct-challengers,205.5,0.88,70%,130.2,0.64,0.43,0.11,0.11,25%,14%,skye,skye
Fair,SCC,1.03,Americas,vct-challengers,250.0,1.09,63%,163.6,0.88,0.07,0.15,0.15,25%,25%,"raze, killjoy",raze
Fair,SCC,1.03,Americas,vct-challengers,250.0,1.09,63%,163.6,0.88,0.07,0.15,0.15,25%,25%,"raze, killjoy",killjoy
Neon,AMB,1.03,Americas,vct-challengers,230.5,1.07,72%,146.7,0.79,0.17,0.13,0.17,15%,15%,"jett, raze",jett
Neon,AMB,1.03,Americas,vct-challengers,230.5,1.07,72%,146.7,0.79,0.17,0.13,0.17,15%,15%,"jett, raze",raze
D0V3S,Stay,1.03,Americas,vct-challengers,231.0,1.03,68%,157.1,0.8,0.25,0.07,0.16,24%,,"viper, killjoy",viper
D0V3S,Stay,1.03,Americas,vct-challengers,231.0,1.03,68%,157.1,0.8,0.25,0.07,0.16,24%,,"viper, killjoy",killjoy
smiley,AMB,1.03,Americas,vct-challengers,188.3,1.01,73%,121.3,0.65,0.43,0.07,0.09,31%,22%,"omen, breach, kayo",omen
smiley,AMB,1.03,Americas,vct-challengers,188.3,1.01,73%,121.3,0.65,0.43,0.07,0.09,31%,22%,"omen, breach, kayo",breach
smiley,AMB,1.03,Americas,vct-challengers,188.3,1.01,73%,121.3,0.65,0.43,0.07,0.09,31%,22%,"omen, breach, kayo",kayo
Ange,MU,1.03,Americas,vct-challengers,204.1,0.98,74%,131.2,0.7,0.32,0.1,0.09,25%,17%,"viper, omen, astra",viper
Ange,MU,1.03,Americas,vct-challengers,204.1,0.98,74%,131.2,0.7,0.32,0.1,0.09,25%,17%,"viper, omen, astra",omen
Ange,MU,1.03,Americas,vct-challengers,204.1,0.98,74%,131.2,0.7,0.32,0.1,0.09,25%,17%,"viper, omen, astra",astra
Rawkus,DZ,1.03,Americas,vct-challengers,168.7,0.97,74%,116.7,0.63,0.31,0.04,0.07,30%,13%,"breach, viper, omen",breach
Rawkus,DZ,1.03,Americas,vct-challengers,168.7,0.97,74%,116.7,0.63,0.31,0.04,0.07,30%,13%,"breach, viper, omen",viper
Rawkus,DZ,1.03,Americas,vct-challengers,168.7,0.97,74%,116.7,0.63,0.31,0.04,0.07,30%,13%,"breach, viper, omen",omen
Frosty,33,1.03,Americas,vct-challengers,241.0,1.04,82%,157.6,0.88,0.21,0.09,0.09,29%,,"cypher, killjoy",cypher
Frosty,33,1.03,Americas,vct-challengers,241.0,1.04,82%,157.6,0.88,0.21,0.09,0.09,29%,,"cypher, killjoy",killjoy
andrew,RESO,1.03,Americas,vct-challengers,218.6,1.06,69%,144.2,0.79,0.15,0.12,0.15,27%,12%,"raze, brimstone, jett",raze
andrew,RESO,1.03,Americas,vct-challengers,218.6,1.06,69%,144.2,0.79,0.15,0.12,0.15,27%,12%,"raze, brimstone, jett",brimstone
andrew,RESO,1.03,Americas,vct-challengers,218.6,1.06,69%,144.2,0.79,0.15,0.12,0.15,27%,12%,"raze, brimstone, jett",jett
wedid,DZ,1.03,Americas,vct-challengers,210.2,0.99,74%,137.3,0.72,0.37,0.08,0.09,28%,13%,"omen, viper, brimstone",omen
wedid,DZ,1.03,Americas,vct-challengers,210.2,0.99,74%,137.3,0.72,0.37,0.08,0.09,28%,13%,"omen, viper, brimstone",viper
wedid,DZ,1.03,Americas,vct-challengers,210.2,0.99,74%,137.3,0.72,0.37,0.08,0.09,28%,13%,"omen, viper, brimstone",brimstone
sacred,SaD,1.03,Americas,vct-challengers,199.9,1.02,67%,130.7,0.73,0.26,0.08,0.09,34%,16%,"omen, sova, fade",omen
sacred,SaD,1.03,Americas,vct-challengers,199.9,1.02,67%,130.7,0.73,0.26,0.08,0.09,34%,16%,"omen, sova, fade",sova
sacred,SaD,1.03,Americas,vct-challengers,199.9,1.02,67%,130.7,0.73,0.26,0.08,0.09,34%,16%,"omen, sova, fade",fade
Kehmicals,TOR,1.03,Americas,vct-challengers,224.9,1.0,75%,149.4,0.77,0.18,0.15,0.14,21%,11%,"jett, raze",jett
Kehmicals,TOR,1.03,Americas,vct-challengers,224.9,1.0,75%,149.4,0.77,0.18,0.15,0.14,21%,11%,"jett, raze",raze
Kushay,SaD,1.03,Americas,vct-challengers,199.6,0.95,72%,131.1,0.67,0.39,0.12,0.1,30%,21%,"omen, astra, brimstone",omen
Kushay,SaD,1.03,Americas,vct-challengers,199.6,0.95,72%,131.1,0.67,0.39,0.12,0.1,30%,21%,"omen, astra, brimstone",astra
Kushay,SaD,1.03,Americas,vct-challengers,199.6,0.95,72%,131.1,0.67,0.39,0.12,0.1,30%,21%,"omen, astra, brimstone",brimstone
Momiji,FCN,1.03,Americas,vct-challengers,202.1,1.01,72%,135.3,0.68,0.34,0.1,0.08,24%,20%,"viper, omen, sova",viper
Momiji,FCN,1.03,Americas,vct-challengers,202.1,1.01,72%,135.3,0.68,0.34,0.1,0.08,24%,20%,"viper, omen, sova",omen
Momiji,FCN,1.03,Americas,vct-challengers,202.1,1.01,72%,135.3,0.68,0.34,0.1,0.08,24%,20%,"viper, omen, sova",sova
furbsa,SAD,1.03,Americas,vct-challengers,226.7,1.05,69%,149.3,0.8,0.19,0.17,0.13,33%,10%,"raze, jett, reyna",raze
furbsa,SAD,1.03,Americas,vct-challengers,226.7,1.05,69%,149.3,0.8,0.19,0.17,0.13,33%,10%,"raze, jett, reyna",jett
furbsa,SAD,1.03,Americas,vct-challengers,226.7,1.05,69%,149.3,0.8,0.19,0.17,0.13,33%,10%,"raze, jett, reyna",reyna
Truman,WSU,1.03,Americas,vct-challengers,203.0,0.85,76%,137.7,0.67,0.38,0.02,0.05,24%,,"sova, skye",sova
Truman,WSU,1.03,Americas,vct-challengers,203.0,0.85,76%,137.7,0.67,0.38,0.02,0.05,24%,,"sova, skye",skye
Jonaaa6,FAIM,1.02,Americas,vct-challengers,198.8,1.05,72%,130.5,0.69,0.26,0.08,0.09,32%,11%,"viper, breach, killjoy",viper
Jonaaa6,FAIM,1.02,Americas,vct-challengers,198.8,1.05,72%,130.5,0.69,0.26,0.08,0.09,32%,11%,"viper, breach, killjoy",breach
Jonaaa6,FAIM,1.02,Americas,vct-challengers,198.8,1.05,72%,130.5,0.69,0.26,0.08,0.09,32%,11%,"viper, breach, killjoy",killjoy
A1MBOT,Avai,1.02,Americas,vct-challengers,214.0,1.0,67%,139.6,0.78,0.16,0.05,0.09,33%,9%,"omen, astra, viper",omen
A1MBOT,Avai,1.02,Americas,vct-challengers,214.0,1.0,67%,139.6,0.78,0.16,0.05,0.09,33%,9%,"omen, astra, viper",astra
A1MBOT,Avai,1.02,Americas,vct-challengers,214.0,1.0,67%,139.6,0.78,0.16,0.05,0.09,33%,9%,"omen, astra, viper",viper
Sharked,DK,1.02,Americas,vct-challengers,199.0,0.93,69%,134.7,0.71,0.19,0.08,0.08,30%,5%,"cypher, killjoy",cypher
Sharked,DK,1.02,Americas,vct-challengers,199.0,0.93,69%,134.7,0.71,0.19,0.08,0.08,30%,5%,"cypher, killjoy",killjoy
bread,BZK,1.02,Americas,vct-challengers,224.0,1.0,65%,134.7,0.78,0.43,0.16,0.11,29%,,kayo,kayo
JSP,NBG,1.02,Americas,vct-challengers,197.2,1.07,69%,136.5,0.69,0.23,0.09,0.05,27%,22%,"killjoy, omen, viper",killjoy
JSP,NBG,1.02,Americas,vct-challengers,197.2,1.07,69%,136.5,0.69,0.23,0.09,0.05,27%,22%,"killjoy, omen, viper",omen
JSP,NBG,1.02,Americas,vct-challengers,197.2,1.07,69%,136.5,0.69,0.23,0.09,0.05,27%,22%,"killjoy, omen, viper",viper
Tsuya,LUC,1.02,Americas,vct-challengers,228.9,1.0,74%,148.5,0.79,0.25,0.19,0.18,20%,23%,"chamber, jett, sova",chamber
Tsuya,LUC,1.02,Americas,vct-challengers,228.9,1.0,74%,148.5,0.79,0.25,0.19,0.18,20%,23%,"chamber, jett, sova",jett
Tsuya,LUC,1.02,Americas,vct-challengers,228.9,1.0,74%,148.5,0.79,0.25,0.19,0.18,20%,23%,"chamber, jett, sova",sova
NiSMO,M80,1.02,Americas,vct-challengers,189.2,0.98,75%,124.5,0.66,0.48,0.08,0.07,32%,12%,"raze, kayo, skye",raze
NiSMO,M80,1.02,Americas,vct-challengers,189.2,0.98,75%,124.5,0.66,0.48,0.08,0.07,32%,12%,"raze, kayo, skye",kayo
NiSMO,M80,1.02,Americas,vct-challengers,189.2,0.98,75%,124.5,0.66,0.48,0.08,0.07,32%,12%,"raze, kayo, skye",skye
LenX,BTR,1.02,Americas,vct-challengers,206.2,1.02,74%,134.4,0.71,0.37,0.1,0.09,22%,11%,"viper, omen, astra",viper
LenX,BTR,1.02,Americas,vct-challengers,206.2,1.02,74%,134.4,0.71,0.37,0.1,0.09,22%,11%,"viper, omen, astra",omen
LenX,BTR,1.02,Americas,vct-challengers,206.2,1.02,74%,134.4,0.71,0.37,0.1,0.09,22%,11%,"viper, omen, astra",astra
sym,TSM,1.02,Americas,vct-challengers,241.1,1.06,70%,157.2,0.83,0.21,0.23,0.2,30%,19%,"raze, jett, kayo",raze
sym,TSM,1.02,Americas,vct-challengers,241.1,1.06,70%,157.2,0.83,0.21,0.23,0.2,30%,19%,"raze, jett, kayo",jett
sym,TSM,1.02,Americas,vct-challengers,241.1,1.06,70%,157.2,0.83,0.21,0.23,0.2,30%,19%,"raze, jett, kayo",kayo
sherb,LF8,1.02,Americas,vct-challengers,183.0,1.15,78%,120.4,0.65,0.26,0.09,0.09,36%,,cypher,cypher
Aeric,AxS,1.02,Americas,vct-challengers,203.9,0.97,69%,140.8,0.7,0.38,0.07,0.09,31%,27%,"skye, omen, sova",skye
Aeric,AxS,1.02,Americas,vct-challengers,203.9,0.97,69%,140.8,0.7,0.38,0.07,0.09,31%,27%,"skye, omen, sova",omen
Aeric,AxS,1.02,Americas,vct-challengers,203.9,0.97,69%,140.8,0.7,0.38,0.07,0.09,31%,27%,"skye, omen, sova",sova
Zoestol,Blue,1.02,Americas,vct-challengers,177.8,1.01,77%,115.0,0.63,0.41,0.06,0.08,21%,18%,"astra, omen, viper",astra
Zoestol,Blue,1.02,Americas,vct-challengers,177.8,1.01,77%,115.0,0.63,0.41,0.06,0.08,21%,18%,"astra, omen, viper",omen
Zoestol,Blue,1.02,Americas,vct-challengers,177.8,1.01,77%,115.0,0.63,0.41,0.06,0.08,21%,18%,"astra, omen, viper",viper
stellar,DZ,1.02,Americas,vct-challengers,182.9,1.0,73%,122.3,0.65,0.33,0.04,0.07,22%,12%,"fade, omen, sova",fade
stellar,DZ,1.02,Americas,vct-challengers,182.9,1.0,73%,122.3,0.65,0.33,0.04,0.07,22%,12%,"fade, omen, sova",omen
stellar,DZ,1.02,Americas,vct-challengers,182.9,1.0,73%,122.3,0.65,0.33,0.04,0.07,22%,12%,"fade, omen, sova",sova
BNIPER,UCF.G,1.02,Americas,vct-challengers,219.0,0.93,70%,151.2,0.74,0.21,0.2,0.13,28%,11%,"raze, jett",raze
BNIPER,UCF.G,1.02,Americas,vct-challengers,219.0,0.93,70%,151.2,0.74,0.21,0.2,0.13,28%,11%,"raze, jett",jett
thief,YFP,1.02,Americas,vct-challengers,197.1,1.03,72%,127.7,0.72,0.26,0.09,0.08,28%,12%,"killjoy, cypher, omen",killjoy
thief,YFP,1.02,Americas,vct-challengers,197.1,1.03,72%,127.7,0.72,0.26,0.09,0.08,28%,12%,"killjoy, cypher, omen",cypher
thief,YFP,1.02,Americas,vct-challengers,197.1,1.03,72%,127.7,0.72,0.26,0.09,0.08,28%,12%,"killjoy, cypher, omen",omen
bones,FAIM,1.01,Americas,vct-challengers,217.1,1.07,72%,140.0,0.75,0.27,0.13,0.15,24%,19%,"brimstone, harbor, omen",brimstone
bones,FAIM,1.01,Americas,vct-challengers,217.1,1.07,72%,140.0,0.75,0.27,0.13,0.15,24%,19%,"brimstone, harbor, omen",harbor
bones,FAIM,1.01,Americas,vct-challengers,217.1,1.07,72%,140.0,0.75,0.27,0.13,0.15,24%,19%,"brimstone, harbor, omen",omen
req,SaD,1.01,Americas,vct-challengers,209.4,1.06,66%,135.3,0.76,0.22,0.1,0.1,45%,16%,"raze, jett, astra",raze
req,SaD,1.01,Americas,vct-challengers,209.4,1.06,66%,135.3,0.76,0.22,0.1,0.1,45%,16%,"raze, jett, astra",jett
req,SaD,1.01,Americas,vct-challengers,209.4,1.06,66%,135.3,0.76,0.22,0.1,0.1,45%,16%,"raze, jett, astra",astra
neptune,FAIM,1.01,Americas,vct-challengers,205.0,1.0,73%,130.8,0.72,0.41,0.09,0.08,32%,16%,"kayo, fade, gekko",kayo
neptune,FAIM,1.01,Americas,vct-challengers,205.0,1.0,73%,130.8,0.72,0.41,0.09,0.08,32%,16%,"kayo, fade, gekko",fade
neptune,FAIM,1.01,Americas,vct-challengers,205.0,1.0,73%,130.8,0.72,0.41,0.09,0.08,32%,16%,"kayo, fade, gekko",gekko
lazy,111,1.01,Americas,vct-challengers,231.4,0.98,69%,158.2,0.82,0.14,0.23,0.15,24%,,"raze, neon, jett",raze
lazy,111,1.01,Americas,vct-challengers,231.4,0.98,69%,158.2,0.82,0.14,0.23,0.15,24%,,"raze, neon, jett",neon
lazy,111,1.01,Americas,vct-challengers,231.4,0.98,69%,158.2,0.82,0.14,0.23,0.15,24%,,"raze, neon, jett",jett
Matt,Burg,1.0,Americas,vct-challengers,202.8,0.95,68%,138.7,0.7,0.29,0.07,0.08,26%,23%,"viper, killjoy, gekko",viper
Matt,Burg,1.0,Americas,vct-challengers,202.8,0.95,68%,138.7,0.7,0.29,0.07,0.08,26%,23%,"viper, killjoy, gekko",killjoy
Matt,Burg,1.0,Americas,vct-challengers,202.8,0.95,68%,138.7,0.7,0.29,0.07,0.08,26%,23%,"viper, killjoy, gekko",gekko
Papicam,ROSE,1.0,Americas,vct-challengers,186.8,0.91,70%,127.0,0.64,0.17,0.07,0.06,28%,2%,"cypher, killjoy, harbor",cypher
Papicam,ROSE,1.0,Americas,vct-challengers,186.8,0.91,70%,127.0,0.64,0.17,0.07,0.06,28%,2%,"cypher, killjoy, harbor",killjoy
Papicam,ROSE,1.0,Americas,vct-challengers,186.8,0.91,70%,127.0,0.64,0.17,0.07,0.06,28%,2%,"cypher, killjoy, harbor",harbor
Dogo,Gree,1.0,Americas,vct-challengers,198.0,1.03,71%,129.5,0.69,0.15,0.09,0.09,24%,19%,"cypher, killjoy, raze",cypher
Dogo,Gree,1.0,Americas,vct-challengers,198.0,1.03,71%,129.5,0.69,0.15,0.09,0.09,24%,19%,"cypher, killjoy, raze",killjoy
Dogo,Gree,1.0,Americas,vct-challengers,198.0,1.03,71%,129.5,0.69,0.15,0.09,0.09,24%,19%,"cypher, killjoy, raze",raze
mummAy,FAIM,1.0,Americas,vct-challengers,179.7,1.0,70%,114.9,0.65,0.34,0.08,0.08,27%,15%,"cypher, killjoy, viper",cypher
mummAy,FAIM,1.0,Americas,vct-challengers,179.7,1.0,70%,114.9,0.65,0.34,0.08,0.08,27%,15%,"cypher, killjoy, viper",killjoy
mummAy,FAIM,1.0,Americas,vct-challengers,179.7,1.0,70%,114.9,0.65,0.34,0.08,0.08,27%,15%,"cypher, killjoy, viper",viper
Blahst,FCN,1.0,Americas,vct-challengers,190.8,0.98,71%,125.1,0.68,0.33,0.09,0.08,27%,10%,"jett, breach, killjoy",jett
Blahst,FCN,1.0,Americas,vct-challengers,190.8,0.98,71%,125.1,0.68,0.33,0.09,0.08,27%,10%,"jett, breach, killjoy",breach
Blahst,FCN,1.0,Americas,vct-challengers,190.8,0.98,71%,125.1,0.68,0.33,0.09,0.08,27%,10%,"jett, breach, killjoy",killjoy
jayrol,DXG,1.0,Americas,vct-challengers,202.5,0.91,63%,129.3,0.71,0.41,0.1,0.1,23%,,"raze, kayo",raze
jayrol,DXG,1.0,Americas,vct-challengers,202.5,0.91,63%,129.3,0.71,0.41,0.1,0.1,23%,,"raze, kayo",kayo
zeek,Blue,1.0,Americas,vct-challengers,204.7,1.02,72%,134.6,0.72,0.37,0.12,0.11,31%,11%,"reyna, skye, kayo",reyna
zeek,Blue,1.0,Americas,vct-challengers,204.7,1.02,72%,134.6,0.72,0.37,0.12,0.11,31%,11%,"reyna, skye, kayo",skye
zeek,Blue,1.0,Americas,vct-challengers,204.7,1.02,72%,134.6,0.72,0.37,0.12,0.11,31%,11%,"reyna, skye, kayo",kayo
infiltrator,WU,1.0,Americas,vct-challengers,231.5,1.01,68%,153.1,0.81,0.17,0.19,0.18,26%,20%,"jett, raze, neon",jett
infiltrator,WU,1.0,Americas,vct-challengers,231.5,1.01,68%,153.1,0.81,0.17,0.19,0.18,26%,20%,"jett, raze, neon",raze
infiltrator,WU,1.0,Americas,vct-challengers,231.5,1.01,68%,153.1,0.81,0.17,0.19,0.18,26%,20%,"jett, raze, neon",neon
Kanpeki,TWT,1.0,Americas,vct-challengers,195.8,0.99,71%,130.1,0.68,0.35,0.07,0.09,26%,17%,"cypher, killjoy, kayo",cypher
Kanpeki,TWT,1.0,Americas,vct-challengers,195.8,0.99,71%,130.1,0.68,0.35,0.07,0.09,26%,17%,"cypher, killjoy, kayo",killjoy
Kanpeki,TWT,1.0,Americas,vct-challengers,195.8,0.99,71%,130.1,0.68,0.35,0.07,0.09,26%,17%,"cypher, killjoy, kayo",kayo
Rezek,37,1.0,Americas,vct-challengers,224.5,0.88,73%,145.8,0.78,0.3,0.08,0.08,31%,17%,"skye, breach",skye
Rezek,37,1.0,Americas,vct-challengers,224.5,0.88,73%,145.8,0.78,0.3,0.08,0.08,31%,17%,"skye, breach",breach
Jerk,WU,1.0,Americas,vct-challengers,187.3,0.98,69%,125.4,0.65,0.19,0.07,0.05,20%,13%,"sova, killjoy, cypher",sova
Jerk,WU,1.0,Americas,vct-challengers,187.3,0.98,69%,125.4,0.65,0.19,0.07,0.05,20%,13%,"sova, killjoy, cypher",killjoy
Jerk,WU,1.0,Americas,vct-challengers,187.3,0.98,69%,125.4,0.65,0.19,0.07,0.05,20%,13%,"sova, killjoy, cypher",cypher
BcJ,EG,1.0,Americas,vct-challengers,186.3,0.99,74%,122.6,0.64,0.36,0.07,0.09,20%,19%,"fade, gekko, sova",fade
BcJ,EG,1.0,Americas,vct-challengers,186.3,0.99,74%,122.6,0.64,0.36,0.07,0.09,20%,19%,"fade, gekko, sova",gekko
BcJ,EG,1.0,Americas,vct-challengers,186.3,0.99,74%,122.6,0.64,0.36,0.07,0.09,20%,19%,"fade, gekko, sova",sova
Instxnct,LF8,1.0,Americas,vct-challengers,209.1,1.03,69%,141.0,0.72,0.2,0.11,0.14,23%,14%,"raze, jett, sova",raze
Instxnct,LF8,1.0,Americas,vct-challengers,209.1,1.03,69%,141.0,0.72,0.2,0.11,0.14,23%,14%,"raze, jett, sova",jett
Instxnct,LF8,1.0,Americas,vct-challengers,209.1,1.03,69%,141.0,0.72,0.2,0.11,0.14,23%,14%,"raze, jett, sova",sova
acrian,VLYN,0.99,Americas,vct-challengers,198.8,1.01,71%,135.0,0.69,0.19,0.08,0.08,24%,18%,"cypher, killjoy, viper",cypher
acrian,VLYN,0.99,Americas,vct-challengers,198.8,1.01,71%,135.0,0.69,0.19,0.08,0.08,24%,18%,"cypher, killjoy, viper",killjoy
acrian,VLYN,0.99,Americas,vct-challengers,198.8,1.01,71%,135.0,0.69,0.19,0.08,0.08,24%,18%,"cypher, killjoy, viper",viper
Trick,Luck,0.99,Americas,vct-challengers,212.4,0.98,72%,138.0,0.72,0.35,0.12,0.11,25%,6%,"sova, gekko, kayo",sova
Trick,Luck,0.99,Americas,vct-challengers,212.4,0.98,72%,138.0,0.72,0.35,0.12,0.11,25%,6%,"sova, gekko, kayo",gekko
Trick,Luck,0.99,Americas,vct-challengers,212.4,0.98,72%,138.0,0.72,0.35,0.12,0.11,25%,6%,"sova, gekko, kayo",kayo
tediousdeer2844,TPG,0.99,Americas,vct-challengers,166.5,0.88,61%,100.8,0.61,0.21,0.11,0.08,29%,17%,"sova, fade",sova
tediousdeer2844,TPG,0.99,Americas,vct-challengers,166.5,0.88,61%,100.8,0.61,0.21,0.11,0.08,29%,17%,"sova, fade",fade
jvoh,Wook,0.99,Americas,vct-challengers,234.0,0.9,66%,159.7,0.77,0.2,0.03,0.06,25%,11%,"killjoy, cypher",killjoy
jvoh,Wook,0.99,Americas,vct-challengers,234.0,0.9,66%,159.7,0.77,0.2,0.03,0.06,25%,11%,"killjoy, cypher",cypher
Cheddy,37,0.99,Americas,vct-challengers,226.5,1.0,68%,154.1,0.81,0.16,0.19,0.08,26%,,viper,viper
Infinity,OU,0.99,Americas,vct-challengers,210.0,0.97,58%,146.3,0.73,0.05,0.18,0.2,40%,11%,"reyna, killjoy",reyna
Infinity,OU,0.99,Americas,vct-challengers,210.0,0.97,58%,146.3,0.73,0.05,0.18,0.2,40%,11%,"reyna, killjoy",killjoy
spoof,Crim,0.99,Americas,vct-challengers,220.6,1.05,66%,141.1,0.77,0.18,0.13,0.14,24%,14%,"jett, neon, reyna",jett
